Class,R_10,R_8,R_6,G_10,G_8,G_6,B_10,B_8,B_6
Al3,150.0803107,151.7778111,149.0979109,153.4208839,162.2918097,150.113522,160.3565027,159.4561132,153.7476345
Al3,158.6816188,156.0020194,154.0277517,156.2879395,159.7334525,155.3127713,158.5265168,156.5073965,157.2689207
Al3,156.3367365,160.3050965,150.3627119,152.6046158,160.6542065,154.3832364,155.2815326,161.9527489,152.6235588
Al3,153.2406221,156.0050251,154.6903404,153.3487576,162.4135265,152.8615159,153.2742777,158.0934825,154.6236313
Al3,151.0170672,160.860082,155.7351507,160.1080987,163.4403881,149.3330861,159.74164,158.1778292,154.6351997
Al3,149.7604926,158.046498,151.2700729,160.7797885,156.1967449,158.2442187,154.1330977,159.7341708,153.7847885
Al3,149.8189552,159.7379529,149.0690222,155.1591076,158.9800833,149.7957529,152.3497599,154.5947977,155.7642535
Al3,155.6572915,151.7568922,149.1475489,160.7350482,157.2213858,151.7824103,153.0421747,157.6742788,155.8430383
Al3,158.9872772,158.3510304,157.4513078,157.5135417,159.3523292,150.0519057,157.2911603,156.9230719,149.9936906
Al3,153.2742173,151.7063714,155.8853869,155.3242222,158.944677,152.1667597,161.0951841,159.8040967,154.0994804
Al3,153.9526679,153.6862512,157.0556971,155.4431032,155.0873634,149.4443074,158.1312564,161.3888457,154.1139291
Al3,155.4724455,160.0568134,157.5636997,158.9849704,155.2993267,151.5180331,155.8553507,155.3877566,148.1081731
Al3,158.4970389,154.305273,154.7069011,156.8372484,162.9072194,150.4662483,152.4172808,156.771287,150.3938168
Al3,152.0862301,152.6587272,157.2473362,157.393463,163.8321502,157.7368901,161.9846111,155.0703494,155.8928962
Al3,155.1351322,151.7009867,150.2421433,152.0784492,160.4551463,152.6220185,159.5214432,161.081208,153.6091569
Al3,150.7232655,156.9292817,155.5173387,154.2106705,161.0806413,152.185404,158.5636624,159.8039012,157.7546102
Al3,149.4084424,152.6216407,156.2553037,158.4801639,164.7957364,150.879823,153.5256935,153.9314876,154.5488678
Al3,151.4649117,151.7691486,150.4961255,159.4141037,162.9422592,151.5417796,160.5797864,155.6290985,153.6084861
Al3,152.7744475,158.2193051,152.287117,158.6255949,163.2993006,153.6418388,159.9830696,155.9456459,156.5156194
Al3,154.1567659,158.6329992,156.7627547,155.8924906,164.1146448,154.0206146,161.2717497,154.3854128,152.8919084
Al3,158.421137,151.9362747,158.2190836,157.960771,156.6832646,153.2144943,154.1635509,158.5104349,153.1276426
Al3,158.7639516,159.0612565,149.6729494,157.8154283,155.0719645,157.9186013,157.2031347,153.0584807,150.3617517
Al3,152.6468287,160.6753951,155.3581756,153.7183096,160.4129133,158.8555279,159.0865933,161.3248353,154.854841
Al3,156.8036667,155.8388548,158.1961841,158.7835524,158.2727169,158.1610765,160.0969604,161.4789436,149.3093627
Al3,150.51505,153.1653576,151.6681595,158.6006753,157.8369302,158.1451362,161.4224854,157.847598,155.9771308
Al3,149.6705649,160.2381115,151.7696052,154.1604147,157.8176754,156.9956485,157.4047824,160.9992875,150.6413157
Al3,151.5635157,156.8241314,157.0429475,151.3574178,155.9503878,153.7426884,161.3618167,154.2164546,154.8194145
Al3,156.8591316,153.6261726,151.3557282,153.5499669,156.7942882,151.7957912,161.4174202,156.3318123,155.9410507
Al3,157.4904598,157.0626621,158.5969404,159.3185785,155.7946791,151.6058912,156.20451,160.1701988,153.5993492
Al3,151.8074431,154.8129486,154.9751347,156.5135724,158.9045131,155.8874197,153.0018046,153.6310652,152.8788623
Al3,153.068962,153.8999228,155.2715152,160.3879807,155.9272122,154.3595836,156.9378256,158.8016474,151.6017979
Al3,156.0724488,155.7772252,149.6199106,160.1114862,157.6363638,152.7887817,156.7867836,158.6509079,153.4350783
Al3,158.4277099,157.5736827,150.5314459,154.6641377,162.2964986,154.8138854,152.3145213,162.4304119,154.9598394
Al3,154.9079308,158.0346766,151.7959469,155.7165479,159.3893134,156.7152218,160.6168746,154.5671579,155.1883751
Al3,153.2942313,156.898142,149.9667797,158.1456524,158.2935873,150.9035487,155.8859528,160.3067071,157.7650009
Al3,156.3369801,156.7688978,150.9246406,159.9216324,160.5539215,150.5155381,159.7997421,160.9359878,156.3111119
Al3,152.0940253,160.7117838,155.7179691,155.3718958,160.5661537,151.3813778,153.2400061,156.2950172,153.3646114
Al3,158.9599083,154.7024664,157.4377777,152.4899444,157.1556737,158.2888025,159.6649715,159.7177888,154.0084885
Al3,156.4382439,151.3281827,151.7150695,159.6809524,156.860319,158.2477046,161.711673,154.231076,155.4849365
Al3,150.4718901,157.0107559,153.1075745,160.9875615,158.9763439,154.6440574,156.929098,157.7109577,151.6679553
Al3,157.8528876,160.3937974,151.2916049,152.432634,161.901179,149.8862471,161.1547533,153.1523057,149.2915667
Al3,158.0521609,151.6887601,155.2116514,160.6662563,161.2604082,157.9666391,156.0710272,158.4052404,150.559393
Al3,158.3388217,157.6767591,158.8296111,155.3820542,164.5900005,158.9073644,152.565915,157.1696738,157.7239273
Al3,150.9756455,158.4462063,149.4895903,158.1424507,161.6589253,153.3273214,160.9859198,154.7744343,152.6811726
Al3,150.1400701,153.2907881,154.9941681,160.2972405,157.552474,150.2265652,154.7699794,161.516227,151.5567412
Al3,152.1326401,155.8008813,150.1224876,152.0999249,158.1514092,152.4665774,159.8042078,156.2714867,153.3477882
Al3,152.9019672,151.7832271,154.6319717,152.0750104,155.4413171,153.9974297,154.6661655,157.9541515,150.0111359
Al3,153.0988877,159.3249632,152.4827635,154.7770713,157.5083608,158.1792717,160.8737158,155.1492127,157.1491265
Al3,150.5501809,157.1513515,153.7715622,154.2148895,157.6282922,152.7617432,156.8280818,154.3497737,157.4670841
Al3,150.6652172,152.3953747,158.3716254,156.0971786,164.8689912,153.2163012,152.434295,154.9405072,148.7557233
Al3,152.7254145,151.8349101,156.0980769,160.6847655,161.4363189,157.5110812,161.878983,156.0258487,157.3811271
Al3,153.0561323,157.1467305,156.7731294,154.3628204,164.4260905,149.6348217,160.2505318,159.1601776,156.2124279
Al3,155.769939,160.2165968,151.3532087,156.2180373,157.1160312,153.7241496,161.269414,157.737179,153.0279092
Al3,150.2971987,151.3083468,153.4366391,159.557983,162.8836972,152.7155585,153.8919237,162.7462301,151.1895572
Al3,155.7709613,158.9239332,155.7095,156.6339449,163.7101343,152.7731967,156.2794572,157.8307395,156.3326941
Al3,156.6730106,151.7335894,157.9968033,158.0018589,164.3105688,156.0428075,159.2402145,162.3608393,154.8197892
Al3,150.2358657,156.9114175,151.1500011,156.441705,157.4576276,155.3809068,155.9861093,156.4523197,153.2956806
Al3,157.0842119,155.6143887,155.2531023,158.8629186,156.8777572,156.9148737,161.1286949,161.6785628,151.0016551
Al3,157.5631916,156.904832,154.3182282,154.721443,156.4095852,155.175617,159.356041,156.3724418,149.0565122
Al3,157.5508479,153.6684759,158.9295702,158.263726,155.0694297,153.7376538,152.1689354,153.5867813,149.2673333
Al3,149.3358711,159.9243888,156.0100556,152.6172851,156.1956484,152.9403059,153.3209444,160.2798379,149.9275132
Al3,156.8406519,154.8586864,157.5139382,151.7910269,160.9082709,151.6698271,152.4754407,154.0356755,149.7272713
Al3,154.5143566,153.3169625,157.0792179,157.4806294,161.0712864,157.4261615,153.2364828,160.7120105,152.5463823
Al3,150.3372676,154.0434615,158.6006769,157.2378529,164.9098055,153.171733,158.3455035,156.6198827,153.6457333
Al3,149.2906518,152.4436674,154.8839666,151.6885366,162.527154,158.1783825,155.6215274,159.6904816,156.5544272
Al3,156.2734331,158.1068802,152.1497347,151.9897331,163.3354185,157.3574148,159.8438198,157.3057336,149.5141733
Al3,149.7398132,152.9917228,155.3909742,154.7268589,158.9881214,156.3342771,152.2227478,153.597993,149.7005219
Al3,155.9200526,155.1299771,149.4506802,160.5807855,155.5378623,153.5201608,157.2423333,159.0601377,155.9671048
Al3,154.8625767,155.175048,152.664939,152.8577743,163.9852691,158.0036088,157.1760333,162.7701156,154.3022381
Al3,151.4917225,159.885619,156.9893489,158.1656176,155.0761459,150.1168818,158.3924622,155.8600911,151.223704
Al3,158.8315762,156.7117943,156.9056223,152.162976,162.5793368,157.3469847,160.8871024,158.6485795,155.2341117
Al3,149.0754623,159.7398638,158.0242628,155.7091757,162.7221199,157.4681633,156.0917361,162.7679552,155.87654
Al3,156.7339612,151.8596981,153.6244763,152.2875448,159.9761896,149.7780838,152.2688777,156.4679935,153.519908
Al3,150.4284221,156.4963441,156.2838728,156.0551012,162.6104749,154.440972,152.1317873,157.7056977,153.0524397
Al3,150.8829896,152.8335021,153.4110788,155.9572606,158.8116497,155.25396,161.5960559,159.2342962,148.4063299
Al3,149.5539766,160.0264666,150.6404583,155.8453917,160.5040382,157.501466,161.1236919,157.1927484,153.1867775
Al3,151.8607124,160.2674002,155.2725702,151.790132,163.4175309,153.2117712,156.2856138,153.210363,152.8835429
Al3,150.5029911,159.2311072,151.0925051,152.9910564,160.4002233,152.2831771,161.6690273,160.7086839,151.3951794
Al3,152.4054262,153.792216,151.8834285,154.0552406,164.7571655,154.5084128,157.489015,157.0735101,156.3778354
Al3,151.8214397,155.510897,156.9975457,157.3386203,158.8945591,157.5796001,153.0509556,155.7398717,153.487636
Al3,150.5293833,157.3413306,151.6140327,155.3009006,162.8593514,153.7446218,156.5884648,157.2210011,148.3029975
Al3,153.5723922,153.7915528,156.4740754,153.9180647,163.8578637,157.0593503,158.4456934,159.1851178,156.3031893
Al3,150.2305143,159.8243321,157.3202558,160.6963343,164.735972,149.3275292,152.4713414,162.0378557,157.5366826
Al3,150.3676265,154.5510961,151.4653304,156.0270406,159.8384564,153.0916827,159.203714,157.6657281,152.6747852
Al3,155.704736,157.4052554,155.2657891,154.2818787,157.0085767,154.5853309,159.1844351,162.0072223,153.5717992
Al3,155.6834554,160.4421992,155.1466603,158.0906633,155.3638586,152.5614166,155.0336859,154.2853196,152.3020421
Al3,156.8867091,157.2044555,155.0974507,153.037318,162.0318113,156.6323825,158.0678903,159.2207604,151.5380181
Al3,158.8474988,154.3939887,158.4079346,155.8491038,161.569045,154.8851904,158.007886,156.5155516,148.493256
Al3,150.8820987,159.3262117,156.8130221,151.3917214,156.3970887,153.5131102,152.9501491,161.2943573,152.3931131
Al3,158.0904576,159.689417,153.3149335,157.9542156,161.5246696,156.7950538,161.9754838,158.4165653,156.5645896
Al3,149.209388,160.718346,157.2041649,159.9410525,164.1683177,158.1855047,156.7808286,157.6868856,154.3917157
Al3,157.6302088,159.7443354,158.008161,154.9537228,156.2111569,156.3958467,156.0408192,154.318043,150.7311049
Al3,155.9488534,157.4988858,154.9475724,154.1885763,162.3695448,153.8998006,152.6431398,157.0295844,152.3508676
Al3,154.0006597,159.2113616,158.2697523,156.5988394,164.3879709,153.7089142,154.0024767,159.4055339,153.2088553
Al3,151.3036382,158.5866985,151.6492496,155.8126226,161.3933901,152.428844,157.0642541,157.7911246,156.9969651
Al3,149.5702445,158.0025892,150.272108,151.099193,155.9897739,155.5871747,157.7440228,162.7703279,153.2252077
Al3,149.1638644,154.6330274,152.4786495,153.6415854,157.6898512,153.6331084,158.6995357,156.469465,150.5465177
Al3,149.3381635,151.1527539,156.0954411,155.30083,162.1546723,153.5127222,152.4653448,162.947459,157.8710632
Al3,149.048168,155.0816226,158.0365726,159.6636085,162.8212459,158.8437552,158.9983892,158.387362,149.0787095
Al3,149.6927548,160.0212322,158.0547901,159.0011306,164.5580503,150.1658911,160.3806493,153.4940003,149.7761244
Al3,156.8828753,158.0149559,155.2209802,153.1448125,163.784286,155.1958765,161.4398296,157.2505996,152.1932064
Al3,154.2659269,155.6289642,150.6831764,154.8004231,160.6874853,156.8426601,155.5889051,162.3731368,151.6118317
Al3,153.4030966,160.9944463,156.8749376,155.3602362,158.4607045,149.1128953,161.405162,162.2007659,154.6481848
Al3,151.4625884,153.8202301,151.7013689,152.6054865,164.872784,149.4110803,158.652573,154.8742723,153.9031921
Al3,150.4037112,160.4661781,151.4585067,157.0718219,164.6969821,153.2851087,161.5080459,162.9101349,148.3496711
Al3,149.9318379,158.1238968,155.1826556,154.2874203,162.1397406,150.6678457,159.9338086,156.0870878,149.607978
Al3,157.4079848,152.3751268,156.3618803,159.8492015,157.9535146,152.6745418,158.2765488,153.3192312,150.4671418
Al3,155.2602573,153.56306,156.0047882,160.1339451,162.1208797,157.8135837,161.9541829,155.9085212,153.5497857
Al3,156.9893653,157.4128301,155.7588197,158.4890151,164.990452,157.8348491,156.8362189,154.849521,150.4100756
Al3,157.5465528,157.8591217,156.2044805,156.1556607,164.8244978,153.029615,153.7584611,160.1008519,149.8018656
Al3,158.1402589,155.8459819,155.6230683,154.8389728,155.1446147,157.5794082,156.9527522,161.6573177,155.4713791
Al3,149.3382445,157.3211302,150.6212226,159.4661943,156.1410767,150.5521054,160.0335154,160.7550746,148.7518277
Al3,153.9903941,159.8604972,156.706838,154.043414,163.3463675,149.2514165,160.1806805,153.8010077,153.0196821
Al3,157.9044045,155.320867,152.191835,152.5874387,155.6770326,150.6327638,156.8382739,159.1273662,156.6287253
Al3,151.5549597,154.6878799,153.5394234,159.1739271,155.3066449,154.1014072,158.444592,160.3023792,151.9255848
Al3,152.3465903,157.2681886,149.8905205,155.301949,161.8984383,153.1363381,160.8944047,159.1834617,156.1652036
Al3,156.1158116,157.0858213,155.4615282,152.3393363,164.8788246,154.9058397,157.3385926,160.4963646,152.7803924
Al3,153.263162,157.7333854,151.4729068,156.0011722,159.9771832,150.193865,153.0710512,157.7305822,152.898389
Al3,158.121679,160.3998667,150.8075771,156.8050402,156.7603908,158.9138755,159.6094269,160.4162971,156.7858558
Al3,156.2795863,158.784319,149.5563519,158.0181576,157.8364625,154.7867727,160.4809287,161.6588268,154.4839483
Al3,155.8324411,154.3774488,155.0249449,151.5091878,158.6518242,152.1163396,153.3422994,156.5527727,155.4192963
Al3,157.5270566,157.9300233,158.2793604,152.1945713,156.9885761,151.6749247,153.822636,154.907259,148.9060796
Al3,154.1190121,154.0193552,156.6187036,158.8256599,161.0786137,153.3230021,154.6129625,159.6765295,149.7755098
Al3,156.6330431,157.3048848,154.727049,160.002641,158.8457767,149.9729147,152.1218469,159.1717427,155.7575791
Al3,152.7401847,152.7533211,153.6444231,152.7566969,163.4049121,150.5329071,152.2887312,157.4038653,155.6694215
Al3,158.0739041,158.7479568,158.280328,156.0544636,161.0057236,151.0649543,153.3409143,158.9378422,152.5488814
Al3,158.5264858,152.8038187,149.8045168,154.9380382,164.9174593,158.9856323,155.6801961,160.5127482,150.382202
Al3,152.999645,151.4065608,154.8138906,153.0444885,156.8554741,158.3756831,158.3094158,157.7908136,155.4840016
Al3,157.6017742,160.0550034,157.2104662,151.6764537,157.3470632,154.4137734,154.4215316,162.6304289,157.8580088
Al3,149.0776387,151.4419323,154.0513385,155.1527393,163.1941763,155.0479649,159.4079099,157.0742879,154.6120141
Al3,156.5948174,157.2783901,150.3034385,158.0120087,158.8942075,158.7506452,153.8908466,160.566481,149.8072286
Al3,154.515034,159.0248024,153.9929698,158.8728144,155.14906,152.7736481,158.2302444,155.3216195,151.4828801
Al3,149.7128326,159.708715,158.8356101,153.291551,158.3359199,153.7092469,160.3240742,156.0354838,151.3053824
Al3,150.4021976,156.221327,155.7702028,152.0549243,160.6588483,151.1469378,159.4330868,160.3406696,154.291875
Al3,157.436276,154.4473263,157.761589,160.0891235,164.5389111,149.8719762,160.5423035,156.7060393,154.262608
Al3,151.8458039,159.0222324,153.1238725,156.9660159,159.3788161,156.0987331,157.7716053,157.9503342,156.3150631
Al3,157.0364951,156.8101159,150.5564365,157.3532314,156.9390085,157.430419,159.7990626,160.0900876,155.261766
Al3,150.9476454,152.425517,156.8557057,158.672789,158.8663083,157.5000694,155.380879,157.5264709,148.263756
Al3,150.6661919,160.7513385,156.0938047,152.7123552,156.6654811,153.2143885,155.7817843,154.2365196,150.7090179
Al3,152.0272728,157.1707101,151.4700938,160.0521923,164.2236541,154.4568039,157.5316332,158.6006138,155.3574299
Al3,158.8306382,159.4453631,152.2676472,159.1231808,160.7396681,151.8180531,152.4216582,162.5632575,154.8468283
Al3,152.0364555,155.4919565,151.4159638,151.2376028,155.1027354,155.705199,154.6754464,153.4285742,150.6103693
Al3,158.7327591,154.7614339,149.910439,152.1552108,155.2984797,150.4815285,156.8297542,153.8467437,154.9612259
Al3,149.4711536,152.6320297,158.5303381,158.9214724,155.06105,158.3234232,158.8979446,154.8765153,157.7939827
Al3,153.4407283,160.1129148,149.7693847,152.5689951,158.8540408,155.8881113,160.2164915,159.4991633,155.7932695
Al3,155.9565283,155.1934971,153.1943437,156.8028053,163.4697787,149.336519,159.2685169,155.3744543,154.3333598
Al3,157.2232708,151.8371526,149.0390362,152.2067746,164.3735904,156.8673671,158.3396575,153.9716774,149.9222326
Al3,150.145002,152.2120003,149.269034,158.8748529,155.6551198,149.3293554,158.2901827,158.9218658,154.1127299
Al3,149.1868934,156.9608617,152.3994279,157.6860793,158.4946722,158.6267302,155.0774293,160.9170257,149.5718499
Al3,151.9206051,157.5466447,151.6724244,158.676483,162.0084775,156.7496987,158.6369301,161.1028328,156.9857595
Al3,158.2523074,156.5985213,156.5821577,154.6126565,164.7332104,156.9919991,158.3657745,158.9975074,153.9585739
Al3,151.3004238,156.5397695,149.8087767,160.9768093,159.6032174,155.9491223,157.2341306,159.0170422,153.025085
Al3,152.8497149,153.2526253,150.1736461,156.6093463,162.7552303,153.3985499,161.7959852,162.2127489,152.3923994
Al3,149.2187779,153.317331,157.5710751,155.4393348,155.8860319,158.8209038,152.0572307,155.3911201,152.4494386
Al3,153.6908315,160.1280838,153.6612312,160.9385385,161.6286947,151.031208,154.3858219,158.321415,150.0548933
Al3,154.259859,153.6686344,158.2313533,151.9138477,164.192487,156.1753317,161.9752376,162.6922761,154.3988013
Al3,151.0765837,159.6819016,151.2826263,152.7812786,162.0954767,157.1182727,153.5838324,159.2115028,150.4855432
Al3,150.3506204,152.7722979,149.4705855,154.0825029,155.1175012,156.2393302,155.5498619,160.7298828,157.2808839
